PDB_CHAIN_ID,SP_PRIMARY,GENE,coverage
1B3K.A,P05121,SERPINE1,0.927860696517413
1B3K.B,P05121,SERPINE1,0.890547263681592
1B3K.C,P05121,SERPINE1,0.927860696517413
1B3K.D,P05121,SERPINE1,0.890547263681592
1B3O.A,P12268,IMPDH2,0.5972762645914397
1B3O.B,P12268,IMPDH2,0.8054474708171206
1B3U.A,P30153,PPP2R1A,0.99830220713073
1B3U.B,P30153,PPP2R1A,0.99830220713073
1B41.A,P22303,ACHE,0.8648208469055375
1B47.A,P22681,CBL,0.3355408388520971
1B47.B,P22681,CBL,0.3355408388520971
1B47.C,P22681,CBL,0.3355408388520971
1B4F.A,P29323,EPHB2,0.07014218009478673
1B4F.B,P29323,EPHB2,0.07298578199052133
1B4F.C,P29323,EPHB2,0.07014218009478673
1B4F.D,P29323,EPHB2,0.07109004739336493
1B4F.E,P29323,EPHB2,0.07014218009478673
1B4F.F,P29323,EPHB2,0.07298578199052133
1B4F.G,P29323,EPHB2,0.06824644549763033
1B4F.H,P29323,EPHB2,0.07203791469194312
1B4G.A,Q03721,KCNC4,0.047244094488188976
1B4I.A,Q03721,KCNC4,0.047244094488188976
1B4Q.A,P35754,GLRX,0.9905660377358491
1B4R.A,P98161,PKD1,0.018591680223100163
1B50.A,P10147,CCL3,0.75
1B50.B,P10147,CCL3,0.75
1B53.A,P10147,CCL3,0.75
1B53.B,P10147,CCL3,0.75
1B55.A,Q06187,BTK,0.2473444613050076
1B55.B,Q06187,BTK,0.24582701062215478
1B56.A,Q01469,FABP5,0.9851851851851852
1B59.A,P50579,METAP2,0.7426778242677824
1B5G.H,P00734,F2,0.40192926045016075
1B5G.L,P00734,F2,0.04662379421221865
1B5U.A,P61626,LYZ,0.8783783783783784
1B5V.A,P61626,LYZ,0.8783783783783784
1B5W.A,P61626,LYZ,0.8783783783783784
1B5X.A,P61626,LYZ,0.8783783783783784
1B5Y.A,P61626,LYZ,0.8783783783783784
1B5Z.A,P61626,LYZ,0.8783783783783784
1B5Z.B,P61626,LYZ,0.8783783783783784
1B64.A,P24534,EEF1B2,0.4
1B68.A,P02649,APOE,0.43533123028391163
1B6A.A,P50579,METAP2,0.7426778242677824
1B6C.A,P62942,FKBP1A,0.9907407407407407
1B6C.B,P36897,TGFBR1,0.6481113320079522
1B6C.C,P62942,FKBP1A,0.9907407407407407
1B6C.D,P36897,TGFBR1,0.6481113320079522
1B6C.E,P62942,FKBP1A,0.9907407407407407
1B6C.F,P36897,TGFBR1,0.6481113320079522
1B6C.G,P62942,FKBP1A,0.9907407407407407
1B6C.H,P36897,TGFBR1,0.6481113320079522
1B6E.A,Q13241,KLRD1,0.6759776536312849
1B6U.A,P43628,KIR2DL3,0.5835777126099707
1B72.A,P14653,HOXB1,0.22591362126245848
1B72.B,P40424,PBX1,0.1697674418604651
1B7L.A,P61626,LYZ,0.8783783783783784
1B7M.A,P61626,LYZ,0.8783783783783784
1B7N.A,P61626,LYZ,0.8783783783783784
1B7O.A,P61626,LYZ,0.8783783783783784
1B7P.A,P61626,LYZ,0.8783783783783784
1B7Q.A,P61626,LYZ,0.8783783783783784
1B7R.A,P61626,LYZ,0.8783783783783784
1B7S.A,P61626,LYZ,0.8783783783783784
1B7X.A,P00734,F2,0.04180064308681672
1B7X.B,P00734,F2,0.39549839228295824
1B86.A,P69905,HBA1; HBA2,0.9929577464788732
1B86.B,P68871,HBB,0.9931972789115646
1B86.C,P69905,HBA1; HBA2,0.9929577464788732
1B86.D,P68871,HBB,0.9931972789115646
1B8K.A,P20783,NTF3,0.35019455252918286
1B8M.A,P23560,BDNF,0.44129554655870445
1B8M.B,P34130,NTF4,0.5476190476190477
1B8Y.A,P08254,MMP3,0.350104821802935
1B98.A,P34130,NTF4,0.4904761904761905
1B98.M,P34130,NTF4,0.5380952380952381
1B9E.A,P01308,INS,0.19090909090909092
1B9E.B,P01308,INS,0.2727272727272727
1B9E.C,P01308,INS,0.19090909090909092
1B9E.D,P01308,INS,0.2727272727272727
1B9G.A,P05019,IGF1,0.29230769230769227
1B9O.A,P00709,LALBA,0.8661971830985915
1BA4.A,P05067,APP,0.05194805194805195
1BA5.A,P54274,TERF1,0.12072892938496584
1BA6.A,P05067,APP,0.05194805194805195
1BA8.A,P00734,F2,0.04823151125401929
1BA8.B,P00734,F2,0.40514469453376206
1BA9.A,P00441,SOD1,0.9935064935064936
1BAB.A,P69905,HBA1; HBA2,1.0
1BAB.B,P68871,HBB,0.9931972789115646
1BAB.C,P69905,HBA1; HBA2,1.0
1BAB.D,P68871,HBB,0.9931972789115646
1BAK.A,P25098,GRK2,0.1683599419448476
1BAS.A,P09038,FGF2,0.4340277777777778
1BB0.A,P00734,F2,0.04180064308681672
1BB0.B,P00734,F2,0.4003215434083601
1BB3.A,P61626,LYZ,0.8783783783783784
1BB3.B,P61626,LYZ,0.8783783783783784
1BB4.A,P61626,LYZ,0.8783783783783784
1BB4.B,P61626,LYZ,0.8783783783783784
1BB5.A,P61626,LYZ,0.8783783783783784
1BB5.B,P61626,LYZ,0.8783783783783784
1BBB.A,P69905,HBA1; HBA2,0.9929577464788732
1BBB.B,P68871,HBB,0.9931972789115646
1BBB.C,P69905,HBA1; HBA2,0.9929577464788732
1BBB.D,P68871,HBB,0.9931972789115646
1BBC.A,P14555,PLA2G2A,0.8611111111111112
1BBN.A,P05112,IL4,0.8627450980392157
1BBO.A,P15822,HIVEP1,0.02097130242825607
1BBR.F,P02671,FGA,0.011547344110854504
1BBR.G,P02671,FGA,0.011547344110854504
1BBR.I,P02671,FGA,0.011547344110854504
1BBS.A,P00797,REN,0.8152709359605912
1BBS.B,P00797,REN,0.8152709359605912
1BBY.A,P13984,GTF2F2,0.27710843373493976
1BBZ.A,P00519,ABL1,0.05132743362831858
1BBZ.C,P00519,ABL1,0.05132743362831858
1BBZ.E,P00519,ABL1,0.05132743362831858
1BBZ.G,P00519,ABL1,0.05132743362831858
1BC7.C,P28324,ELK4,0.21577726218097448
1BC8.C,P28324,ELK4,0.21577726218097448
1BC9.A,Q15438,CYTH1,0.5
1BCD.A,P00918,CA2,0.9923076923076923
1BCI.A,P47712,PLA2G4A,0.16421895861148197
1BCK.A,P62937,PPIA,1.0
1BCN.A,P05112,IL4,0.8627450980392157
1BCU.H,P00734,F2,0.4003215434083601
1BCU.L,P00734,F2,0.04180064308681672
1BD2.A,P01892,HLA-A,0.7534246575342466
1BD2.B,P61769,B2M,0.8319327731092437
1BD2.D,P01848,TRAC,0.5642857142857143
1BD2.D,P04437,TRAV29DV5,0.7647058823529411
1BD2.E,A0A0K0K1A5,TRBV6-5,0.8157894736842105
1BD2.E,A0A5B9,TRBC2,0.7247191011235955
1BD8.A,P55273,CDKN2D,0.9397590361445783
1BD9.A,P30086,PEBP1,0.9625668449197861
1BD9.B,P30086,PEBP1,0.9893048128342246
1BDA.A,P00750,PLAT,0.47153024911032027
1BDA.B,P00750,PLAT,0.47153024911032027
1BEH.A,P30086,PEBP1,0.983957219251337
1BEH.B,P30086,PEBP1,0.9786096256684492
1BEN.A,P01308,INS,0.19090909090909092
1BEN.B,P01308,INS,0.2727272727272727
1BEN.C,P01308,INS,0.19090909090909092
1BEN.D,P01308,INS,0.2545454545454545
1BEY.H,Q6GMX6,IGH@,0.44086021505376344
1BF5.A,P42224,STAT1,0.7266666666666667
1BF9.A,P08709,F7,0.08798283261802575
1BFB.A,P09038,FGF2,0.4305555555555556
1BFC.A,P09038,FGF2,0.4305555555555556
1BFF.A,P09038,FGF2,0.4479166666666667
1BFG.A,P09038,FGF2,0.4375
1BG2.A,P33176,KIF5B,0.3354101765316719
1BGO.A,P43235,CTSK,0.6534954407294833
1BH0.A,P01275,GCG,0.16111111111111112
1BH5.A,Q04760,GLO1,0.9619565217391305
1BH5.B,Q04760,GLO1,0.9891304347826086
1BH5.C,Q04760,GLO1,0.9619565217391305
1BH5.D,Q04760,GLO1,0.9891304347826086
1BH7.A,P02730,SLC4A1,0.03402854006586169
1BH8.A,Q15543,TAF13,0.3629032258064516
1BH8.B,Q15544,TAF11,0.4218009478672986
1BH9.A,Q15543,TAF13,0.3629032258064516
1BH9.B,Q15544,TAF11,0.4218009478672986
1BHD.A,P46939,UTRN,0.03145936498689193
1BHD.B,P46939,UTRN,0.03145936498689193
1BHF.A,P06239,LCK,0.206286836935167
1BHG.A,P08236,GUSB,0.9385560675883257
1BHG.B,P08236,GUSB,0.9385560675883257
1BHH.A,P06239,LCK,0.2043222003929273
1BHH.B,P06239,LCK,0.20235756385068762
1BHI.A,P15336,ATF2,0.07524752475247524
1BHO.1,P11215,ITGAM,0.1640625
1BHO.2,P11215,ITGAM,0.1640625
1BHQ.1,P11215,ITGAM,0.1640625
1BHQ.2,P11215,ITGAM,0.1640625
1BHS.A,P14061,HSD17B1,0.8658536585365854
1BHT.A,P14210,HGF,0.24175824175824176
1BHT.B,P14210,HGF,0.23901098901098902
1BHX.A,P00734,F2,0.04823151125401929
1BHX.B,P00734,F2,0.23633440514469453
1BHX.F,P00734,F2,0.16881028938906753
1BI7.A,Q00534,CDK6,0.8251533742331288
1BI7.B,P42771,CDKN2A,0.8012820512820513
1BI8.A,Q00534,CDK6,0.8098159509202454
1BI8.B,P55273,CDKN2D,0.9337349397590361
1BI8.C,Q00534,CDK6,0.8098159509202454
1BI8.D,P55273,CDKN2D,0.9337349397590361
1BIC.A,P00918,CA2,0.9923076923076923
1BIJ.A,P69905,HBA1; HBA2,0.9929577464788732
1BIJ.B,P68871,HBB,0.9931972789115646
1BIJ.C,P69905,HBA1; HBA2,0.9929577464788732
1BIJ.D,P68871,HBB,0.9931972789115646
1BIK.A,P02760,AMBP,0.3125
1BIL.A,P00797,REN,0.8226600985221675
1BIL.B,P00797,REN,0.8201970443349753
1BIM.A,P00797,REN,0.8226600985221675
1BIM.B,P00797,REN,0.8201970443349753
1BIO.A,P00746,CFD,0.9011857707509882
1BIW.A,P08254,MMP3,0.35429769392033544
1BIW.B,P08254,MMP3,0.36268343815513626
1BIX.A,P27695,APEX1,0.8647798742138365
1BJ1.V,P15692,VEGFA,0.4051724137931034
1BJ1.W,P15692,VEGFA,0.4051724137931034
1BJ4.A,P34896,SHMT1,0.9730848861283644
1BJ5.A,P02768,ALB,0.9556650246305419
1BJ8.A,P40189,IL6ST,0.11655773420479303
1BJB.A,P05067,APP,0.03636363636363636
1BJC.A,P05067,APP,0.03636363636363636
1BJX.A,P07237,P4HB,0.21653543307086615
1BKA.A,P02788,LTF,0.9690140845070423
1BKC.A,P78536,ADAM17,0.3094660194174757
1BKC.C,P78536,ADAM17,0.308252427184466
1BKC.E,P78536,ADAM17,0.3106796116504854
1BKC.I,P78536,ADAM17,0.308252427184466
1BKD.R,P01112,HRAS,0.8783068783068783
1BKD.S,Q07889,SOS1,0.3293323330832708
1BKE.A,P02768,ALB,0.9540229885057471
1BKF.A,P62942,FKBP1A,0.9907407407407407
1BKR.A,Q01082,SPTBN1,0.04568527918781726
1BKZ.A,P47929,LGALS7; LGALS7B,0.9926470588235294
1BKZ.B,P47929,LGALS7; LGALS7B,0.9926470588235294
1BL1.A,Q03431,PTH1R,0.050590219224283306
1BL4.A,P62942,FKBP1A,0.9907407407407407
1BL4.B,P62942,FKBP1A,0.9907407407407407
1BL6.A,Q16539,MAPK14,0.975
1BL7.A,Q16539,MAPK14,0.975
1BLA.A,P09038,FGF2,0.5381944444444444
1BLD.A,P09038,FGF2,0.5381944444444444
1BLR.A,P29373,CRABP2,0.9927536231884058
1BLX.A,Q00534,CDK6,0.9355828220858896
1BM0.A,P02768,ALB,0.9490968801313628
1BM0.B,P02768,ALB,0.9490968801313628
1BM2.A,P62993,GRB2,0.45161290322580644
1BM5.A,P29373,CRABP2,0.9927536231884058
1BM6.A,P08254,MMP3,0.36268343815513626
1BM7.A,P02766,TTR,0.7755102040816326
1BM7.B,P02766,TTR,0.7755102040816326
1BMB.A,P62993,GRB2,0.45161290322580644
1BMK.A,Q16539,MAPK14,0.975
1BML.A,P00747,PLG,0.30864197530864196
1BML.B,P00747,PLG,0.30864197530864196
1BMM.H,P00734,F2,0.41479099678456594
1BMM.L,P00734,F2,0.04501607717041801
1BMN.H,P00734,F2,0.41318327974276525
1BMN.L,P00734,F2,0.04180064308681672
1BMO.A,P09486,SPARC,0.768976897689769
1BMO.B,P09486,SPARC,0.768976897689769
1BMP.A,P18075,BMP7,0.24129930394431554
1BMQ.A,P29466,CASP1,0.41336633663366334
1BMQ.B,P29466,CASP1,0.21782178217821782
1BMZ.A,P02766,TTR,0.7755102040816326
1BMZ.B,P02766,TTR,0.7755102040816326
1BN1.A,P00918,CA2,0.9884615384615385
1BN3.A,P00918,CA2,0.9884615384615385
1BN4.A,P00918,CA2,0.9884615384615385
1BN5.A,P50579,METAP2,0.7426778242677824
1BND.A,P23560,BDNF,0.44129554655870445
1BND.B,P20783,NTF3,0.42023346303501946
1BNK.A,P29372,MPG,0.6711409395973154
1BNL.A,P39060,COL18A1,0.10148232611174458
1BNL.B,P39060,COL18A1,0.10148232611174458
1BNL.C,P39060,COL18A1,0.10148232611174458
1BNL.D,P39060,COL18A1,0.10148232611174458
1BNM.A,P00918,CA2,0.9884615384615385
1BNN.A,P00918,CA2,0.9884615384615385
1BNQ.A,P00918,CA2,0.9846153846153847
1BNT.A,P00918,CA2,0.9846153846153847
1BNU.A,P00918,CA2,0.9846153846153847
1BNV.A,P00918,CA2,0.9884615384615385
1BNW.A,P00918,CA2,0.9846153846153847
1BNX.A,P02730,SLC4A1,0.036223929747530186
1BO0.A,P80098,CCL7,0.7676767676767676
1BO1.A,P78356,PIP4K2B,0.7836538461538461
1BO1.B,P78356,PIP4K2B,0.764423076923077
1BO9.A,P04083,ANXA1,0.21098265895953758
1BOA.A,P50579,METAP2,0.7405857740585774
1BOE.A,P24593,IGFBP5,0.16911764705882354
1BOR.A,P29590,PML,0.06349206349206349
1BOY.A,P13726,F3,0.7152542372881356
1BOZ.A,P00374,DHFR,0.9946524064171123
1BP1.A,P17213,BPI,0.9363449691991786
1BP3.A,P01241,GH1,0.8571428571428572
1BP3.B,P16471,PRLR,0.3167202572347267
1BP5.A,P02787,TF,0.4699140401146132
1BP5.B,P02787,TF,0.4699140401146132
1BP5.C,P02787,TF,0.4785100286532951
1BP5.D,P02787,TF,0.4785100286532951
1BPV.A,Q8WZ42,TTN,0.003027656477438137
1BPX.A,P06746,POLB,0.9880597014925373
1BPY.A,P06746,POLB,0.9731343283582089
1BPZ.A,P06746,POLB,0.9880597014925373
1BQO.A,P08254,MMP3,0.35429769392033544
1BQO.B,P08254,MMP3,0.36268343815513626
1BQQ.M,P50281,MMP14,0.29896907216494845
1BQS.A,Q13477,MADCAM1,0.5471204188481675
1BQT.A,P05019,IGF1,0.358974358974359
1BQU.A,P40189,IL6ST,0.22657952069716775
1BQU.B,P40189,IL6ST,0.23420479302832245
1BR8.I,P01008,SERPINC1,0.8706896551724137
1BR8.L,P01008,SERPINC1,0.8577586206896552
1BR9.A,P16035,TIMP2,0.8272727272727273
1BRC.I,P05067,APP,0.07272727272727272
1BRP.A,P02753,RBP4,0.8706467661691543
1BRQ.A,P02753,RBP4,0.8706467661691543
1BSI.A,P04746,AMY2A,0.9706457925636007
1BSX.A,P10828,THRB,0.527114967462039
1BSX.B,P10828,THRB,0.527114967462039
1BT6.A,P60903,S100A10,0.9381443298969072
1BT6.B,P60903,S100A10,0.9381443298969072
1BTH.H,P00734,F2,0.40836012861736337
1BTH.J,P00734,F2,0.04983922829581994
1BTH.K,P00734,F2,0.40836012861736337
1BTH.L,P00734,F2,0.04983922829581994
1BTJ.A,P02787,TF,0.47707736389684813
1BTJ.B,P02787,TF,0.47707736389684813
1BTK.A,Q06187,BTK,0.24279210925644917
1BTK.B,Q06187,BTK,0.2564491654021244
1BTQ.A,P02730,SLC4A1,0.021953896816684963
1BTR.A,P02730,SLC4A1,0.021953896816684963
1BTS.A,P02730,SLC4A1,0.02305159165751921
1BTT.A,P02730,SLC4A1,0.02305159165751921
1BU1.A,P08631,HCK,0.10836501901140684
1BU1.B,P08631,HCK,0.10836501901140684
1BU1.C,P08631,HCK,0.10646387832699619
1BU1.D,P08631,HCK,0.10646387832699619
1BU1.E,P08631,HCK,0.10836501901140684
1BU1.F,P08631,HCK,0.10646387832699619
1BU9.A,P42773,CDKN2C,1.0
1BUH.A,P24941,CDK2,0.9630872483221476
1BUH.B,P61024,CKS1B,0.8860759493670886
1BUI.A,P00747,PLG,0.30493827160493825
1BUI.B,P00747,PLG,0.3061728395061728
1BUO.A,Q05516,ZBTB16,0.17979197622585438
1BUV.M,P50281,MMP14,0.29896907216494845
1BUW.A,P69905,HBA1; HBA2,0.9929577464788732
1BUW.B,P68871,HBB,0.9795918367346939
1BUW.C,P69905,HBA1; HBA2,0.9929577464788732
1BUW.D,P68871,HBB,0.9795918367346939
1BUY.A,P01588,EPO,0.8601036269430051
1BV3.A,P00918,CA2,0.9884615384615385
1BV8.A,P01023,A2M,0.09362279511533243
1BW6.A,P07199,CENPB,0.09348914858096828
1BWC.A,P00390,GSR,0.8831417624521073
1BWN.A,Q06187,BTK,0.251896813353566
1BWN.B,Q06187,BTK,0.24430955993930198
1BWW.A,P01593,IGKV1D-33,0.811965811965812
1BWW.B,P01593,IGKV1D-33,0.811965811965812
1BWX.A,P01270,PTH,0.3391304347826087
1BX2.A,P01903,HLA-DRA,0.7086614173228346
1BX2.B,P01911,HLA-DRB1,0.7180451127819549
1BX2.C,P02686,MBP,0.046052631578947366
1BX2.D,P01903,HLA-DRA,0.7086614173228346
1BX2.E,P01911,HLA-DRB1,0.7105263157894737
1BX2.F,P02686,MBP,0.046052631578947366
1BX4.A,P55263,ADK,0.9447513812154696
1BXL.A,Q07817,BCL2L1,0.7296137339055795
1BXL.B,Q16611,BAK1,0.07582938388625593
1BY1.A,Q14155,ARHGEF7,0.2590286425902864
1BY2.A,Q08380,LGALS3BP,0.19145299145299144
1BY4.A,P19793,RXRA,0.170995670995671
1BY4.B,P19793,RXRA,0.1774891774891775
1BY4.C,P19793,RXRA,0.16883116883116883
1BY4.D,P19793,RXRA,0.17316017316017315
1BY6.A,P02655,APOC2,0.3564356435643564
1BY7.A,P05120,SERPINB2,0.8530120481927711
1BY8.A,P43235,CTSK,0.9422492401215805
1BYG.A,P41240,CSK,0.5466666666666666
1BYQ.A,P07900,HSP90AA1,0.29098360655737704
1BYW.A,Q12809,KCNH2,0.09490940465918896
1BZ0.A,P69905,HBA1; HBA2,0.9929577464788732
1BZ0.B,P68871,HBB,0.9931972789115646
1BZ0.C,P69905,HBA1; HBA2,0.9929577464788732
1BZ0.D,P68871,HBB,0.9931972789115646
1BZ1.A,P69905,HBA1; HBA2,1.0
1BZ1.B,P68871,HBB,0.9931972789115646
1BZ1.C,P69905,HBA1; HBA2,1.0
1BZ1.D,P68871,HBB,0.9931972789115646
1BZ4.A,P02649,APOE,0.45425867507886436
1BZ8.A,P02766,TTR,0.8571428571428572
1BZ8.B,P02766,TTR,0.8571428571428572
1BZC.A,P18031,PTPN1,0.6827586206896552
1BZD.A,P02766,TTR,0.8639455782312925
1BZD.B,P02766,TTR,0.8639455782312925
1BZE.A,P02766,TTR,0.8639455782312925
1BZE.B,P02766,TTR,0.8639455782312925
1BZG.A,P12272,PTHLH,0.192090395480226
1BZH.A,P18031,PTPN1,0.6827586206896552
1BZJ.A,P18031,PTPN1,0.6827586206896552
1BZK.A,P02730,SLC4A1,0.04610318331503842
1BZM.A,P00915,CA1,0.9961685823754789
1BZS.A,P22894,MMP8,0.3511777301927195
1BZY.A,P00492,HPRT1,0.981651376146789
1BZY.B,P00492,HPRT1,0.981651376146789
1BZY.C,P00492,HPRT1,0.981651376146789
1BZY.D,P00492,HPRT1,0.981651376146789
1BZZ.A,P69905,HBA1; HBA2,0.9929577464788732
1BZZ.B,P68871,HBB,0.9931972789115646
1BZZ.C,P69905,HBA1; HBA2,0.9929577464788732
1BZZ.D,P68871,HBB,0.9931972789115646
1C07.A,P42566,EPS15,0.10602678571428571
1C0F.S,P06396,GSN,0.1585677749360614
1C0G.S,P06396,GSN,0.1585677749360614
1C15.A,O14727,APAF1,0.07772435897435898
1C16.B,P61769,B2M,0.8319327731092437
1C16.D,P61769,B2M,0.8319327731092437
1C16.F,P61769,B2M,0.8319327731092437
1C16.H,P61769,B2M,0.8319327731092437
1C1U.H,P00734,F2,0.40514469453376206
1C1U.L,P00734,F2,0.05787781350482315
1C1V.H,P00734,F2,0.40514469453376206
1C1V.L,P00734,F2,0.05787781350482315
1C1W.H,P00734,F2,0.40514469453376206
1C1W.L,P00734,F2,0.05787781350482315
1C1Y.A,P62834,RAP1A,0.907608695652174
1C1Y.B,P04049,RAF1,0.11882716049382716
1C1Z.A,P02749,APOH,0.9449275362318841
1C25.A,P30304,CDC25A,0.3053435114503817
1C26.A,P04637,TP53,0.08142493638676845
1C3D.A,P01024,C3,0.1761876127480457
1C3I.A,P08254,MMP3,0.35639412997903563
1C3I.B,P08254,MMP3,0.36268343815513626
1C3T.A,P0CG48,UBC,0.11094890510948906
1C43.A,P61626,LYZ,0.8716216216216216
1C45.A,P61626,LYZ,0.8716216216216216
1C46.A,P61626,LYZ,0.8783783783783784
1C4U.1,P00734,F2,0.04823151125401929
1C4U.2,P00734,F2,0.40514469453376206
1C4V.1,P00734,F2,0.05787781350482315
1C4V.2,P00734,F2,0.40514469453376206
1C4Y.1,P00734,F2,0.04340836012861737
1C4Y.2,P00734,F2,0.40836012861736337
1C4Z.A,Q05086,UBE3A,0.4
1C4Z.B,Q05086,UBE3A,0.4
1C4Z.C,Q05086,UBE3A,0.4
1C4Z.D,P68036,UBE2L3,0.935064935064935
1C5G.A,P05121,SERPINE1,0.9427860696517413
1C5L.H,P00734,F2,0.40514469453376206
1C5L.L,P00734,F2,0.05787781350482315
1C5M.D,P00742,F10,0.49385245901639346
1C5M.F,P00742,F10,0.10655737704918032
1C5N.H,P00734,F2,0.40514469453376206
1C5N.L,P00734,F2,0.05787781350482315
1C5O.H,P00734,F2,0.40514469453376206
1C5O.L,P00734,F2,0.05787781350482315
1C5W.A,P00749,PLAU,0.02088167053364269
1C5W.B,P00749,PLAU,0.5754060324825986
1C5X.A,P00749,PLAU,0.02088167053364269
1C5X.B,P00749,PLAU,0.5754060324825986
1C5Y.A,P00749,PLAU,0.02088167053364269
1C5Y.B,P00749,PLAU,0.5754060324825986
1C5Z.A,P00749,PLAU,0.02088167053364269
1C5Z.B,P00749,PLAU,0.568445475638051
1C7B.A,P69905,HBA1; HBA2,0.9929577464788732
1C7B.B,P68871,HBB,0.9931972789115646
1C7B.C,P69905,HBA1; HBA2,0.9929577464788732
1C7B.D,P68871,HBB,0.9931972789115646
1C7C.B,P68871,HBB,0.9931972789115646
1C7C.D,P68871,HBB,0.9931972789115646
1C7D.B,P68871,HBB,0.9931972789115646
1C7D.D,P68871,HBB,0.9931972789115646
1C7P.A,P61626,LYZ,0.8986486486486487
1C7U.A,Q02078,MEF2A,0.14595660749506903
1C7U.B,Q02078,MEF2A,0.14595660749506903
1C83.A,P18031,PTPN1,0.6827586206896552
1C84.A,P18031,PTPN1,0.6827586206896552
1C85.A,P18031,PTPN1,0.6827586206896552
1C86.A,P18031,PTPN1,0.6804597701149425
1C87.A,P18031,PTPN1,0.6827586206896552
1C88.A,P18031,PTPN1,0.6827586206896552
1C8P.A,P32927,CSF2RB,0.11259754738015608
1C8Q.A,P04745,AMY1A; AMY1B; AMY1C,0.9706457925636007
1C8T.A,P08254,MMP3,0.350104821802935
1C8T.B,P08254,MMP3,0.350104821802935
1C98.A,P08949,NMB,0.08264462809917356
1C9A.A,P08949,NMB,0.08264462809917356
1C9B.A,Q00403,GTF2B,0.6550632911392406
1C9B.B,P20226,TBP,0.5309734513274337
1C9B.E,Q00403,GTF2B,0.6550632911392406
1C9B.F,P20226,TBP,0.5309734513274337
1C9B.I,Q00403,GTF2B,0.6550632911392406
1C9B.J,P20226,TBP,0.5309734513274337
1C9B.M,Q00403,GTF2B,0.6550632911392406
1C9B.N,P20226,TBP,0.5309734513274337
1C9B.Q,Q00403,GTF2B,0.6550632911392406
1C9B.R,P20226,TBP,0.5309734513274337
1C9H.A,P68106,FKBP1B,0.9907407407407407
1C9Q.A,P98170,XIAP,0.23541247484909456
1C9Y.A,P00480,OTC,0.9067796610169492
1CA0.D,P05067,APP,0.07012987012987013
1CA0.I,P05067,APP,0.07012987012987013
1CA2.A,P00918,CA2,0.9846153846153847
1CA3.A,P00918,CA2,0.9807692307692307
1CA4.A,Q12933,TRAF2,0.33532934131736525
1CA4.B,Q12933,TRAF2,0.33532934131736525
1CA4.C,Q12933,TRAF2,0.33532934131736525
1CA4.D,Q12933,TRAF2,0.33532934131736525
1CA4.E,Q12933,TRAF2,0.33532934131736525
1CA4.F,Q12933,TRAF2,0.33532934131736525
1CA7.A,P14174,MIF,0.991304347826087
1CA7.B,P14174,MIF,0.991304347826087
1CA7.C,P14174,MIF,0.991304347826087
1CA8.A,P00734,F2,0.04180064308681672
1CA8.B,P00734,F2,0.4003215434083601
1CA9.A,Q12933,TRAF2,0.3812375249500998
1CA9.B,Q12933,TRAF2,0.3812375249500998
1CA9.C,Q12933,TRAF2,0.3812375249500998
1CA9.D,Q12933,TRAF2,0.3712574850299401
1CA9.E,Q12933,TRAF2,0.3712574850299401
1CA9.F,Q12933,TRAF2,0.3712574850299401
1CA9.G,P20333,TNFRSF1B,0.015184381778741865
1CA9.H,P20333,TNFRSF1B,0.019522776572668113
1CAH.A,P00918,CA2,0.9923076923076923
1CAI.A,P00918,CA2,0.9923076923076923
1CAJ.A,P00918,CA2,0.9923076923076923
1CAK.A,P00918,CA2,0.9923076923076923
1CAL.A,P00918,CA2,0.9923076923076923
1CAM.A,P00918,CA2,0.9923076923076923
1CAN.A,P00918,CA2,0.9961538461538462
1CAO.A,P00918,CA2,0.9961538461538462
1CAQ.A,P08254,MMP3,0.3522012578616352
1CAY.A,P00918,CA2,0.9923076923076923
1CAZ.A,P00918,CA2,0.9923076923076923
1CB0.A,Q13126,MTAP,0.9469964664310954
1CB3.A,P00709,LALBA,0.07042253521126761
1CB5.A,Q13867,BLMH,0.9956043956043956
1CB5.B,Q13867,BLMH,0.9956043956043956
1CB5.C,Q13867,BLMH,0.9956043956043956
1CB6.A,P02788,LTF,0.9732394366197183
1CBL.A,P68871,HBB,0.9931972789115646
1CBL.B,P68871,HBB,0.9931972789115646
1CBL.C,P68871,HBB,0.9931972789115646
1CBL.D,P68871,HBB,0.9931972789115646
1CBM.A,P68871,HBB,0.9931972789115646
1CBM.B,P68871,HBB,0.9931972789115646
1CBM.C,P68871,HBB,0.9931972789115646
1CBM.D,P68871,HBB,0.9931972789115646
1CBQ.A,P29373,CRABP2,0.9927536231884058
1CBS.A,P29373,CRABP2,0.9927536231884058
1CC0.A,P61586,RHOA,0.9689119170984456
1CC0.C,P61586,RHOA,0.9689119170984456
1CC0.E,P52565,ARHGDIA,0.8823529411764706
1CC0.F,P52565,ARHGDIA,0.8823529411764706
1CCS.A,P00918,CA2,0.9807692307692307
1CCT.A,P00918,CA2,0.9807692307692307
1CCU.A,P00918,CA2,0.9807692307692307
1CCZ.A,P19256,CD58,0.376
1CD0.A,P01721,IGLV6-57,0.8376068376068376
1CD0.B,P01721,IGLV6-57,0.8376068376068376
1CD8.A,P01732,CD8A,0.4851063829787234
1CD9.A,P09919,CSF3,0.8260869565217391
1CD9.C,P09919,CSF3,0.8164251207729468
1CDB.A,P06729,CD2,0.29914529914529914
1CDH.A,P01730,CD4,0.388646288209607
1CDI.A,P01730,CD4,0.39082969432314413
1CDJ.A,P01730,CD4,0.388646288209607
1CDL.A,P0DP25,CALM3,0.9530201342281879
